"qoptimal_SMLE" "qoptimal_SMLE_C" "qoptimal_MDPDE" "qoptimal_MDPDE_C"
1 0.9 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.92
1 0.92 1 0.92
1 0.92 1 1
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.92
1 0.9 1 0.88
1 0.92 1 0.92
1 0.94 1 0.94
1 1 1 1
1 0.94 1 0.92
1 0.9 1 0.9
1 0.92 1 1
1 0.94 1 0.92
1 0.94 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.9 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.92
1 0.92 1 0.9
1 1 1 0.9
1 0.92 1 0.92
1 0.92 1 0.9
1 0.92 1 0.9
1 0.9 1 0.88
1 0.94 1 0.92
1 0.92 1 0.92
1 0.92 1 0.9
1 0.92 1 0.92
1 0.94 1 0.92
1 1 1 0.92
1 0.9 1 0.9
1 0.92 1 0.92
1 0.92 1 0.9
1 0.94 1 0.94
1 0.92 1 0.92
1 0.94 1 0.94
1 0.94 1 0.94
1 0.94 1 0.94
1 0.9 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 1 1 1
1 0.92 1 0.92
1 1 1 1
1 0.94 1 0.92
1 0.92 1 1
1 0.94 1 0.94
1 0.92 1 0.92
1 0.9 1 0.9
1 0.92 1 0.9
1 0.94 1 0.92
1 0.9 1 0.9
1 0.94 1 0.94
1 0.9 1 0.9
1 1 1 0.7
1 0.92 1 0.92
1 0.92 1 0.9
1 0.94 1 0.94
1 0.92 1 0.92
1 1 1 0.9
1 0.94 1 0.94
1 0.9 1 0.9
1 0.92 1 1
1 0.92 1 0.92
1 1 1 1
1 0.92 1 0.92
1 0.9 1 0.9
1 0.92 1 0.92
1 0.92 1 0.9
1 0.9 1 0.9
1 0.92 1 0.9
1 0.92 1 0.9
1 0.94 1 0.94
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.9 1 0.9
1 1 1 0.9
1 0.94 1 0.92
1 0.92 1 0.92
1 0.9 1 0.88
1 0.92 1 0.92
1 0.92 1 0.9
1 0.94 1 0.94
1 0.9 1 0.88
1 0.94 1 0.94
1 0.9 1 0.9
1 0.9 1 0.9
1 0.9 1 0.92
1 0.9 1 0.92
1 0.92 1 0.9
1 0.9 1 0.9
1 0.92 1 0.92
1 0.94 1 0.94
1 1 1 0.9
1 0.94 1 0.94
1 0.92 1 0.9
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.9 1 0.9
1 0.94 1 0.94
1 0.9 1 0.9
1 0.92 1 0.9
1 0.94 1 0.92
1 0.92 1 0.92
1 0.9 1 0.9
1 0.94 1 0.94
1 0.94 1 0.94
1 0.88 1 0.88
1 0.92 1 0.92
1 0.92 1 0.9
1 0.92 1 0.92
1 0.94 1 0.94
1 1 1 1
1 0.92 1 0.92
1 0.92 1 0.9
1 0.92 1 1
1 0.9 1 0.9
1 0.94 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.92
1 0.92 1 0.92
1 0.94 1 1
1 1 1 1
1 0.94 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 1 1 1
1 0.94 1 0.94
1 0.94 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.9 1 0.9
1 0.94 1 0.92
1 0.94 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.9 1 0.9
1 0.94 1 0.94
1 0.94 1 0.94
1 0.94 1 0.94
1 0.92 1 0.92
1 0.9 1 0.9
1 1 1 1
1 0.92 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 1 1 1
1 0.92 1 0.92
1 0.9 1 0.9
1 0.92 1 0.92
1 0.9 1 0.9
1 1 1 1
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.9
1 1 1 1
1 0.9 1 0.9
1 0.92 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 0.9 1 0.9
1 0.92 1 0.92
1 0.9 1 0.88
1 0.92 1 0.9
1 0.94 1 0.94
1 0.92 1 0.92
1 0.94 1 0.94
1 0.9 1 0.9
1 0.92 1 0.92
1 0.9 1 0.9
1 1 1 1
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.94
1 0.9 1 0.9
1 0.94 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 1
1 0.9 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.92
1 1 1 0.9
1 1 1 0.88
1 0.94 1 0.92
1 0.92 1 0.92
1 0.92 1 0.9
1 0.94 1 0.94
1 0.88 1 0.86
1 0.92 1 0.9
1 1 1 0.64
1 0.92 1 0.92
1 0.92 1 1
1 0.94 1 0.9
1 0.92 1 0.92
1 0.92 1 0.9
1 0.94 1 0.94
1 0.94 1 0.94
1 0.94 1 0.94
1 1 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.94
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.9
1 0.88 1 0.88
1 0.92 1 0.92
1 0.92 1 0.9
1 0.94 1 0.94
1 0.9 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.92
1 0.94 1 0.94
1 0.92 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.9 1 0.88
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.94 1 0.94
1 0.94 1 0.94
1 0.92 1 0.9
1 0.94 1 0.92
1 0.92 1 0.92
1 0.94 1 0.94
1 0.9 1 0.88
1 0.92 1 0.9
1 0.92 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.92
1 0.94 1 0.92
1 0.9 1 0.9
1 0.9 1 0.9
1 0.92 1 0.92
1 0.94 1 0.92
1 0.92 1 0.9
1 1 1 0.88
1 0.9 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 0.9 1 0.9
1 0.9 1 0.9
1 0.92 1 0.92
1 0.92 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 0.9 1 0.9
1 0.94 1 0.92
1 0.94 1 0.94
1 0.94 1 0.94
1 0.92 1 0.9
1 0.94 1 0.92
1 0.92 1 0.92
1 0.94 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.92
1 0.9 1 0.92
1 1 1 1
1 0.94 1 0.94
1 0.92 1 0.9
1 0.94 1 0.94
1 0.94 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.94 1 0.94
1 0.94 1 0.92
1 0.92 1 0.9
1 0.92 1 0.94
1 0.9 1 0.9
1 0.9 1 0.9
1 0.92 1 0.92
1 0.92 1 0.9
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.9 1 0.92
1 0.92 1 0.92
1 0.94 1 0.92
1 0.92 1 0.92
1 0.9 1 0.9
1 0.9 1 0.9
1 0.92 1 0.92
1 0.94 1 0.94
1 0.9 1 0.9
1 0.88 1 0.88
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 1 1 1
1 1 1 1
1 0.9 1 0.92
1 0.94 1 0.92
1 1 1 1
1 0.9 1 0.9
1 0.94 1 0.94
1 0.9 1 0.9
1 1 1 1
1 0.94 1 0.94
1 0.92 1 0.92
1 0.9 1 0.9
1 0.92 1 0.92
1 0.92 1 0.9
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 1 1 1
1 0.92 1 0.92
1 0.92 1 0.92
1 0.9 1 0.9
1 0.9 1 0.9
1 0.94 1 0.92
1 0.9 1 0.9
1 0.9 1 1
1 0.9 1 0.9
1 1 1 1
1 1 1 1
1 0.94 1 0.94
1 1 1 1
1 0.94 1 0.94
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.92
1 1 1 0.9
1 0.92 1 0.92
1 0.9 1 0.9
1 0.9 1 0.92
1 0.94 1 0.94
1 1 1 1
1 0.92 1 0.92
1 1 1 0.88
1 0.92 1 0.92
1 0.94 1 0.92
1 0.9 1 0.9
1 0.9 1 0.9
1 0.94 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 1 1 1
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.92
1 0.9 1 0.86
1 1 1 1
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 1 1 0.92
1 0.92 1 0.92
1 0.92 1 0.9
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.92
1 0.9 1 0.9
1 0.92 1 0.9
1 0.9 1 0.9
1 0.9 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.92
1 1 1 1
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.92
1 1 1 0.58
1 0.88 1 0.88
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.94 1 0.92
1 0.94 1 0.92
1 0.92 1 0.92
1 0.94 1 0.94
1 0.94 1 0.94
1 0.92 1 1
1 0.9 1 0.88
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.94
1 0.94 1 0.92
1 0.94 1 0.94
1 0.92 1 0.9
1 1 1 0.88
1 0.92 1 0.92
1 1 1 0.64
1 0.92 1 0.92
1 1 1 1
1 1 1 0.6
1 0.92 1 0.92
1 0.92 1 0.9
1 0.92 1 0.9
1 0.92 1 1
1 0.9 1 0.92
1 0.9 1 0.9
1 1 1 0.9
1 1 1 1
1 0.94 1 0.94
1 0.9 1 0.9
1 0.92 1 0.9
1 0.92 1 1
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.92
1 0.9 1 0.9
1 0.92 1 0.92
1 0.92 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.9 1 0.92
1 0.92 1 0.9
1 0.9 1 0.9
1 0.9 1 0.88
1 0.92 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.92
1 0.94 1 0.94
1 0.94 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.9
1 0.94 1 0.94
1 0.92 1 1
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.92
1 0.9 1 0.9
1 0.9 1 0.9
1 0.94 1 0.94
1 1 1 0.9
1 0.92 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 0.9 1 0.9
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.92
1 0.94 1 0.94
1 0.9 1 0.9
1 0.92 1 0.92
1 0.92 1 0.92
1 1 1 0.64
1 0.92 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.9
1 0.92 1 0.92
1 1 1 0.92
1 0.94 1 0.94
1 0.92 1 0.92
1 0.92 1 0.92
1 0.92 1 0.9
1 0.9 1 0.9
1 0.92 1 0.92
1 1 1 1
